listing_id,id,date,reviewer_id,reviewer_name,comments
35388,121439006,17-12-2016,53070943,Sarah,Pablo was great! Very friendly and willing to help with everything. Had a great time in Barcelona and Pablo's place is very central and close to public transport and walking distance from tourist attractions. Very affordable as well. Would love to come back someday! 
35388,123681278,30-12-2016,25674821,Cornelia,"Ich war 5 Nächte bei Pablo.
Die Wohnung ist ein paar Minuten vom Metro entfernt.
Die ist perfekt für Jemand der Barcelona kennen lernen möchte. Gut geschlafen, hatte alle nötige im Zimmer, die Küche ist klein aber ok. Sehr gute Preis/Leistung !
Danke Pablo ! Gerne wieder ! "
35388,125720326,07-01-2017,56907253,Rapeepong,"Five minutes walk from the station. Close to everything.
Clean room and well equipped kitchen.
Great host !"
35388,126619871,13-01-2017,100152483,Lenka,"Pablo´s place is extraordinary - modern, clean, tastefully designed, cozy and well-equipped. It actaully looks better than in photos. Highly recommended!"
35388,127117884,16-01-2017,65461736,Eire,"Pablo es un buen anfitrión, muy atento y ante cualquier duda responde al momento. La habitación en la que me quede estaba genial, muy limpia, al igual que el resto de la casa. Muy recomendable!!!"
35388,127544255,19-01-2017,106311012,Gina,El alojamiento es cual las fotos y descripciones.  Muy limpio y ordenado.  Cerca del metro y parada de autobus. La linea d metro da acceso a muchos lugares d interes sin problemas. Yo he llegado caminando a varios sitios de interés.  Pablo es muy simpático y flexible.  Sin duda le recomiendo y espero volver a alojarme. 
35388,128637280,26-01-2017,29537210,José Miguel,"Pablo es muy atento y cuida cada detalle de la casa. Siempre estuvo disponible para resolver cualquier situación y la comunicación fue muy buena en todo momento. El lugar es limpio y tranquilo, tal cual se ve en las fotos. Recomendable."
35388,130056259,04-02-2017,99736373,Natalia,"The place is comfortable and close to the Barcelona's main attractions, and Pablo is a nice and helpful host, thank you!"
35388,130492807,06-02-2017,30805678,Jeremy,"Pablo, el propietario del piso, educado y servicial. La cama cómoda, con calefacción y tv. Desayuno completo: cafe, zumo, tostadas, fruta.... Las zonas comunes (cocina y baños) muy limpios. La ventana del dormitorio da a un patio interior, no tiene persiana pero a penas entra luz por la mañana. La conexión del wiffi podría mejorar... a veces se iba, pero es algo de poca importancia. "
35388,131218157,11-02-2017,10989494,Milclei,Great stay at Pablo's! All as expected and beyond! I highly recommend it for everyone who wants to have a comfortable and pleasant stay. Walking distance to the old town district and located in a quiet and beautiful residential area. 
35388,132006559,15-02-2017,46174506,Bianca,"I had a great stay at Pablo's place! He's a very nice and friendly man,the place is both clean and (Website hidden by Airbnb) a young girl traveling alone, I took some time to research the safest neighbourhood in Barcelona and it turned out that one of them is l'eixample, where Pablo's place is.In addition to this, the place was pretty close to same of the attractions I was interested in, especially to Sagrada Familia. I fell in love with Barcelona and the next time I'll go there I will stay at his place again!"
35388,132321320,17-02-2017,3221202,Miquel,"Pablo es un buen anfitrión, dispuesto y comunicativo. Sus habitaciones son una gran opción calidad-precio!! "
35388,132718374,19-02-2017,94803807,Elle,"Pablo's apartment is a lovely home very close to the heart of Barcelona! Clean, quiet, with great amenities. Pablo was a great host; he was responsive to my messages and the check in/check out process went smoothly. "
35388,133548809,23-02-2017,108239206,Raúl,"Alojamiento ecónomico muy bien situado.
Lo mejor: el trato con Pablo, quien siempre está disponible para resolver cualquier duda o problema."
35388,135767860,06-03-2017,57279972,Xisco,Pablo ha estado muy atento en todo momento. El alojamiento está en buenas condiciones y la ubicación es muy buena. Gracias Pablo por tu atención. Si tengo que volver a Barcelona buscaré este alojamiento sin duda.
35388,136526860,11-03-2017,86567734,Sandra,"I had an excellent stay! Surely, will recommend this place and this host!"
35388,138554110,20-03-2017,93026483,Alan,"Anfitrião muito prestativo e atencioso. Faltou água quente os dois dias que eu estava hospedado, o anfitrião falou que vai ver o problema. "
35388,139953871,27-03-2017,115402422,Emma,"Pablo was a fantastic host! Everything was so clean and he was extremely accommodating. Especially for our check-in and check-out times. He was so nice and always wanted the best for the people staying at his place! Thanks, Pablo! This place is so close to food and shops, too. It's a great airbnb."
35388,140491868,30-03-2017,4761719,Desiree,"Pablo was one of the nicest hosts I've ever stayed with. He was m, helpful and attentive. The apartment is really clean and cute with a very convenient location. I would recommend anybody to stay here. "
35388,140840333,01-04-2017,118606239,Carolina,"Excelente recibimiento de Pablo, el lugar impecable y la ubicación excelente si deseas desplazarte a pie..."
35388,142188860,07-04-2017,56478463,Silvio,Molto bene l'accoglienza è il posto. Molto pulito
35388,143057969,10-04-2017,25578819,Lizzie,"Great location, close to the Metro and very safe area. Pablo is a very welcoming host. The room is clean, quiet and a comfy nights sleep! Great that you can help yourself to breakfast when you please."
35388,143755165,13-04-2017,64151380,David,"The place is clean, not noisy and in a great location for  discovering great restaurants and bars while staying away from hoardes of tourists. Highly recommended."
35388,145787819,20-04-2017,117028649,Marcelo Adrián,"Muy cómodo, conectado con el metro. Pablo siempre está para lo que necesites."
35388,146256339,22-04-2017,40546286,Dana,"Pablo was delightful, and very available for check-in and check-out.  The apartments were sparse, but had everything we needed.  He had complementary coffee, milk, juice, fruit, bread, butter, and jam in good supply, and a small kitchen available for cooking, including a microwave."
35388,148626405,01-05-2017,102331774,Shirley,Pablo is very nice and helpful. The location is good. We recommend staying here.  
35388,149798851,06-05-2017,5378162,Daniel,I had an excellent stay here! Pablo is a great host and the rooms were just as described. I recommend this listing. 
35388,150482457,08-05-2017,100644011,Jorge,"Limpieza, orden y buena situación del apartamento. "
35388,152161035,15-05-2017,70780057,Jean-Pierre,"Excellent location to enjoy Barcelona - 2 metro stations away from Sagrada Familia, 2 from main railway station Barcelona Sants on L5 (station is Hospital Clinic) - Nice area with good and friendly restaurants around - Just buy a T-10 metro Pass for 10 euros and enjoy Barcelona!"
35388,152616055,17-05-2017,118029775,Samantha,Great place in a great location! I walked everywhere! Lots of great restaurants and shops near by. Highly recommend.
35388,153016176,19-05-2017,45335594,Tereza,"Very nice room and the whole apartment, clean, tidy. Pablo is an amazing host, talking fluent english. His service is above and beyond, very helpful. Room is quite dark so the only thing to consider - you are going to feel so comfy that you might stay in bed for longer than you actually planned. ;)"
35388,157292272,03-06-2017,57851507,Carla,Pablo é un ospite perfetto! Sempre dispinibile e gentilissimo. La stanza è molto comoda e attrezzata in modo intelligente oltre che graziosa esteticamente. L'uso cucina e la colazione a disposizione sono una bella comodità. Raccomando assolutamente!
35388,158387183,06-06-2017,80211830,Christine,I fully recommend this place. It is near to public transport and supermarket and eating places. El Raco around. the corner serves very good food. Pablo is a helpful host and his place is very clean. It has all that you need. 
35388,159981663,12-06-2017,38432307,Johnathan,Pablo is a fantastic host and the place is of excellent quality and value. Would happily stay again!
35388,160523865,14-06-2017,133101913,Diana,"Pablo es amable, te hace sentir como en casa. Su casa es muy tranquila. El único problema que encontré fue que esperaba que estaba más hacia el centro de la ciudad, pero hay una linea de metros a unos minutos, así es que eso se soluciona. "
35388,161258680,17-06-2017,2590740,Bella,"Pablo is a great host. Communications start almost immediately after confirmation. The room was exactly what was on the picture. The apartment is clean and homey. There is a small kitchen for light cooking. Pablo provided basic breakfast items like milk, coffee, tea, bread, butter and jams. There are 2 shared bathrooms with shower. The location is near the metro station and easy ride to the main shopping area. Lots to eat around the place and there are supermarkets . I really enjoyed my stay there and would highly recommend Pablo's place."
